materiau;dossier;insee;source;gid;lon;lat
bois;True;69388;Open Street Map;2399;4,8522756;45,7252973
bois;True;69388;Open Street Map;2307;4,8527977;45,7256384
bois;True;69388;Open Street Map;1237;4,8530495;45,7259236
bois;True;69388;Open Street Map;519;4,8530083;45,7259243
bois;True;69388;Open Street Map;1933;4,8531398;45,7259737
bois;True;69388;Open Street Map;3057;4,8531907;45,725989
bois;True;69388;Open Street Map;2672;4,853476;45,7260581
bois;True;69388;Open Street Map;2254;4,8536895;45,7260675
bois;True;69388;Open Street Map;4043;4,8536235;45,7260703
bois;True;69388;Open Street Map;1446;4,8523484;45,7269082
;;69286;Open Street Map;2357;4,8999866999999995;45,806482
;;69286;Open Street Map;3365;4,9007247;45,8065929
bois;True;69204;Open Street Map;1225;4,7892586999999995;45,6822717
bois,métal;True;69381;Open Street Map;1886;4,834655;45,7723339
bois,métal;True;69381;Open Street Map;4351;4,8345422;45,7723804
bois;True;69381;Open Street Map;1287;4,8347045;45,7724113
bois;True;69381;Open Street Map;1950;4,8346873;45,7724613
bois,métal;True;69381;Open Street Map;2273;4,8346554;45,7725422
bois,métal;True;69381;Open Street Map;869;4,8346398;45,7725785
bois,métal;True;69381;Open Street Map;690;4,8346135;45,7727707
bois,métal;True;69381;Open Street Map;1475;4,8346715;45,7727824
;False;69266;Open Street Map;1467;4,8724602;45,7826973
;True;69389;Open Street Map;1655;4,8010834;45,773276
;True;69290;Open Street Map;3208;4,9358246999999995;45,6966109
bois;True;69387;Open Street Map;4361;4,8385245999999995;45,7514561
bois;True;69381;Open Street Map;2540;4,8313942;45,7651965
bois,métal;True;69382;Open Street Map;3727;4,8358056;45,7648106
;False;69290;Open Street Map;979;4,9176443;45,7084461
;False;69290;Open Street Map;593;4,9131047;45,7109175
;False;69290;Open Street Map;1897;4,9140421;45,7104062
;False;69290;Open Street Map;1730;4,9147127;45,7100419
;False;69290;Open Street Map;3439;4,9157051;45,7094997
;False;69290;Open Street Map;3513;4,9169999;45,7087983
;True;69290;Open Street Map;1459;4,8988347999999995;45,7051552
;False;69387;Open Street Map;2764;4,8539940999999995;45,7469038
;False;69387;Open Street Map;4025;4,8530546999999995;45,7467592
;False;69387;Open Street Map;1093;4,8527811;45,746612999999996
;False;69387;Open Street Map;2030;4,8546382999999995;45,7472016
;True;69386;Open Street Map;2985;4,8669557999999995;45,7648953
;True;69386;Open Street Map;292;4,8669595999999995;45,76495
;True;69266;Open Street Map;47;4,8909899;45,7556268
;True;69266;Open Street Map;3420;4,8908994;45,7556175
;True;69388;Open Street Map;2964;4,8763053;45,7429395
;True;69388;Open Street Map;3804;4,876167;45,7429722
;True;69388;Open Street Map;4145;4,8766253;45,7428459
;True;69388;Open Street Map;4143;4,8765121;45,7428809
;True;69388;Open Street Map;906;4,8764036;45,7429095
;True;69382;Open Street Map;52;4,8143498000000005;45,7407992
;True;69382;Open Street Map;2791;4,8146173999999995;45,7435664
bois;True;69387;Open Street Map;1650;4,8311898;45,730458
bois;True;69387;Open Street Map;243;4,8312411;45,7304694
;True;69387;Open Street Map;3790;4,8416920999999995;45,7455767
;True;69387;Open Street Map;1020;4,8417338999999995;45,7456471
;True;69387;Open Street Map;413;4,8424911999999996;45,7455749
;True;69387;Open Street Map;3817;4,8427340999999995;45,7459874
;True;69381;Open Street Map;1165;4,8339213;45,766928899999996
;True;69202;Open Street Map;1462;4,8068618999999995;45,7462209
;True;69244;Open Street Map;1291;4,7790520999999995;45,7657534
;True;69244;Open Street Map;1278;4,7790137999999995;45,7657445
;;69244;Open Street Map;1377;4,7664235999999995;45,7626992
;;69089;Open Street Map;3346;4,7601873999999995;45,7347843
;False;69386;Open Street Map;2003;4,8437073999999996;45,7774675
;;69259;Open Street Map;4379;4,8747834999999995;45,6924169
béton;False;69273;Open Street Map;1482;4,9051246;45,660766100000004
bois;;69096;Open Street Map;2384;4,7799002999999995;45,5996219
;;69290;Open Street Map;353;4,9804908999999995;45,7006646
bois;True;69266;Open Street Map;3197;4,8603151;45,773725999999996
bois;True;69387;Open Street Map;1348;4,8362400999999995;45,7388813
;True;69266;Open Street Map;3404;4,8594138000000004;45,7729397
;False;69385;Open Street Map;3936;4,8277830999999995;45,760915
;True;69085;Open Street Map;3607;4,845593;45,8628329
;True;69085;Open Street Map;2587;4,8456074000000005;45,8628766
;True;69085;Open Street Map;2921;4,8453341;45,8634043
;True;69085;Open Street Map;3107;4,8453496;45,863467299999996
;True;69085;Open Street Map;2084;4,8453657;45,8635303
;;69072;Open Street Map;2160;4,7340143999999995;45,7911977
bois;True;69388;Open Street Map;291;4,861819;45,7414686
bois;False;69275;Open Street Map;3055;4,9393993;45,771914699999996
bois;True;69244;Open Street Map;3328;4,7846893999999995;45,7649072
;True;69383;Open Street Map;2407;4,8947382;45,7471389
;True;69387;Open Street Map;3000;4,8259454999999996;45,7214098
;True;69387;Open Street Map;2375;4,8262450999999995;45,7215927
;True;69387;Open Street Map;1568;4,8254719999999995;45,7211248
;True;69387;Open Street Map;2565;4,8252939999999995;45,721015
;True;69387;Open Street Map;3820;4,8241838999999995;45,7203462
;True;69385;Open Street Map;1314;4,8273673;45,7661659
;True;69382;Open Street Map;1355;4,8207059999999995;45,7457151
;True;69384;Open Street Map;1159;4,8310376999999995;45,7773717
;True;69388;Open Street Map;4465;4,8576184;45,7397362
bois,métal;True;69386;Open Street Map;3798;4,8590715;45,7853343
bois,métal;True;69386;Open Street Map;1471;4,8591182;45,7853321
bois,métal;True;69386;Open Street Map;4122;4,8593566;45,7853224
bois,métal;True;69386;Open Street Map;1892;4,8585479;45,7855951
bois,métal;True;69386;Open Street Map;3477;4,8585092;45,7855956
bois,métal;True;69386;Open Street Map;2182;4,8589183;45,784977
bois,métal;True;69386;Open Street Map;4391;4,8594021;45,7853196
bois,métal;True;69386;Open Street Map;3888;4,8589087;45,7850107
bois,métal;True;69386;Open Street Map;1198;4,8589281;45,7849337
bois,métal;True;69386;Open Street Map;705;4,8589315;45,7849028
bois,métal;True;69386;Open Street Map;3269;4,8590911;45,7851073
bois,métal;True;69386;Open Street Map;630;4,8590782;45,7851343
bois,métal;True;69386;Open Street Map;2244;4,8583877;45,7856021
bois,métal;True;69386;Open Street Map;2354;4,8584316;45,7856006
bois,métal;True;69386;Open Street Map;2573;4,8587339;45,7855846
bois,métal;True;69386;Open Street Map;4229;4,8587747;45,7855829
;True;69387;Open Street Map;3734;4,8245211999999995;45,7229413
;True;69387;Open Street Map;1731;4,8247202;45,726024699999996
béton;True;69260;Open Street Map;1975;4,8154865000000004;45,6475781
béton;True;69260;Open Street Map;3218;4,8154637000000005;45,6475921
béton;True;69260;Open Street Map;3887;4,8151955;45,647680199999996
béton;True;69260;Open Street Map;4136;4,8151136999999995;45,6477042
béton;True;69260;Open Street Map;1470;4,8144276999999995;45,6467305
;;69385;Open Street Map;230;4,82183;45,7550738
;;69385;Open Street Map;759;4,822016;45,7549851
;;69385;Open Street Map;543;4,8218108;45,7548943
;;69385;Open Street Map;4316;4,8217618;45,7550269
;;69385;Open Street Map;1612;4,8220144;45,7550715
;True;69385;Open Street Map;1658;4,8252635999999995;45,7575703
bois,métal;True;69385;Open Street Map;1632;4,8257862;45,7574324
;True;69387;Open Street Map;1230;4,8249300999999996;45,7236352
béton;False;69266;Open Street Map;2787;4,8836311;45,780340699999996
béton;False;69266;Open Street Map;1187;4,8832740999999995;45,7806858
béton;False;69266;Open Street Map;1799;4,8833722999999996;45,7808348
bois;False;69389;Open Street Map;2862;4,8119507;45,787115299999996
bois;False;69389;Open Street Map;660;4,8125522;45,787819999999996
bois,métal;True;69381;Open Street Map;563;4,8363891;45,7715321
bois,métal;True;69381;Open Street Map;1096;4,8363994;45,7715556
;False;69381;Open Street Map;1319;4,8227554999999995;45,7681957
;False;69381;Open Street Map;3248;4,8229448999999995;45,7682107
métal;True;69259;Open Street Map;1364;4,8853656999999995;45,7094699
bois;True;69259;Open Street Map;512;4,8988727999999995;45,7172217
bois;True;69259;Open Street Map;325;4,9000278;45,7164848
bois;True;69387;Open Street Map;1254;4,8355092;45,727866399999996
;True;69382;Open Street Map;2266;4,8235855999999995;45,7445043
;True;69388;Open Street Map;4380;4,8710778999999995;45,7444731
bois;True;69387;Open Street Map;1328;4,8472273999999995;45,74584
bois;True;69290;Open Street Map;2562;4,9358097999999995;45,6957121
;False;69149;Open Street Map;1175;4,8091543;45,7188398
;True;69149;Open Street Map;3742;4,8174839;45,7160982
;True;69149;Open Street Map;4061;4,8174097;45,7162342
;True;69149;Open Street Map;3362;4,8174895;45,7162602
;True;69149;Open Street Map;3166;4,8192067;45,7162156
;True;69149;Open Street Map;104;4,8193309;45,7159193
;True;69266;Open Street Map;2054;4,8652487;45,772558599999996
métal;False;69389;Open Street Map;3152;4,8103110000000004;45,780265
métal;False;69389;Open Street Map;655;4,8102800000000006;45,7800228
;True;69191;Open Street Map;676;4,8214728000000004;45,8147784
;;69191;Open Street Map;1760;4,8215012999999995;45,8148314
;True;69385;Open Street Map;648;4,8239377999999995;45,7587822
bois;True;69383;Open Street Map;2882;4,8416481000000005;45,7610989
;True;69387;Open Street Map;2485;4,8217517999999995;45,7236525
;False;69387;Open Street Map;1199;4,8207854999999995;45,7274185
;False;69387;Open Street Map;3630;4,8213042999999995;45,7306505
;True;69387;Open Street Map;1589;4,8232178999999995;45,7359611
bois;False;69387;Open Street Map;2754;4,8329941;45,7477325
bois;False;69387;Open Street Map;4500;4,8327492;45,7474214
;False;69387;Open Street Map;1286;4,8340350999999995;45,7490205
bois;False;69387;Open Street Map;4315;4,8329481;45,7475219
;False;69387;Open Street Map;2675;4,8300695000000005;45,7446507
bois;False;69387;Open Street Map;3740;4,8325477;45,7471645
bois;False;69387;Open Street Map;2589;4,8328666;45,7475681
bois;False;69387;Open Street Map;2722;4,833062;45,7477073
bois;False;69387;Open Street Map;620;4,8334201;45,7481625
pierre;False;69387;Open Street Map;1527;4,8379148999999995;45,7526273
;True;69290;Open Street Map;3975;4,9528517999999995;45,6947359
;True;69149;Open Street Map;2946;4,8072382000000005;45,7078291
;True;69149;Open Street Map;2717;4,8065473999999995;45,7205653
;True;69149;Open Street Map;970;4,8179286999999995;45,7181234
;True;69387;Open Street Map;2998;4,8254038999999995;45,7321218
bois;True;69382;Open Street Map;1570;4,834408;45,7561715
bois;True;69382;Open Street Map;2601;4,8344748;45,7561545
bois;True;69382;Open Street Map;123;4,8345477;45,7561355
bois;True;69382;Open Street Map;3959;4,8346259;45,7561163
bois;True;69382;Open Street Map;270;4,8346941999999995;45,7560988
bois;True;69382;Open Street Map;1649;4,8347663999999995;45,756081
bois;True;69382;Open Street Map;1590;4,8348407;45,756062
bois;True;69382;Open Street Map;488;4,8349142;45,7560439
bois;True;69382;Open Street Map;3679;4,8349820999999995;45,7560272
bois;True;69382;Open Street Map;980;4,8350564;45,7560086
bois;True;69382;Open Street Map;1633;4,8351309;45,7559902
bois;True;69382;Open Street Map;2460;4,8352045;45,7559715
bois;True;69382;Open Street Map;4135;4,8352707;45,7559555
bois;True;69382;Open Street Map;1197;4,835347;45,7559348
;;69117;Open Street Map;2903;4,7440511999999995;45,8442764
;True;69149;Open Street Map;657;4,8007985;45,7190602
;True;69149;Open Street Map;319;4,8063468;45,7204417
;True;69149;Open Street Map;1024;4,806111;45,720588
;True;69149;Open Street Map;4047;4,8067439;45,7203329
;True;69149;Open Street Map;2288;4,8068032;45,7202559
;True;69149;Open Street Map;3958;4,8070072;45,7203666
;True;69149;Open Street Map;3590;4,8071037;45,7202694
;True;69149;Open Street Map;3612;4,8084674;45,7193423
;True;69149;Open Street Map;1609;4,8085156;45,7192952
;True;69149;Open Street Map;1511;4,8075629;45,7191296
;True;69149;Open Street Map;2743;4,8074677;45,7191854
;;69072;Open Street Map;2597;4,7333853999999995;45,7893854
pierre;False;69387;Open Street Map;3561;4,8484172999999995;45,7507692
bois;True;69127;Open Street Map;1138;4,7279389;45,7849765
;True;69383;Open Street Map;2137;4,8633807000000004;45,7509647
bois;True;69266;Open Street Map;797;4,8764215;45,7769208
;True;69259;Open Street Map;4007;4,8547142999999995;45,7245292
;True;69202;Open Street Map;4443;4,8057925;45,7298936
;True;69142;Open Street Map;4303;4,8047851999999995;45,7251839
bois;True;69149;Open Street Map;3223;4,8070597;45,706345999999996
bois;True;69149;Open Street Map;3147;4,8068618999999995;45,7065333
bois;True;69149;Open Street Map;3315;4,8066908999999995;45,7065993
bois;True;69149;Open Street Map;4220;4,8069825999999996;45,7063727
;True;69266;Open Street Map;2152;4,8864871999999995;45,7667768
béton;False;69290;Open Street Map;181;4,9429400999999995;45,6916772
;False;69389;Open Street Map;3849;4,8073996999999995;45,7885812
bois;True;69096;Open Street Map;4027;4,8003029999999995;45,6135308
bois;True;69096;Open Street Map;1852;4,8009395999999995;45,6139136
;True;69259;Open Street Map;490;4,8545767;45,724517
bois;True;69382;Open Street Map;3810;4,8320339;45,7624245
bois;True;69382;Open Street Map;4481;4,8319636;45,7622299
;True;69029;Open Street Map;2389;4,8950119999999995;45,7256855
bois,béton;True;69386;Open Street Map;434;4,8449074;45,7661212
bois,béton;True;69386;Open Street Map;503;4,8448578;45,7660931
bois,béton;True;69386;Open Street Map;3369;4,8448742;45,7660196
bois,béton;True;69386;Open Street Map;3506;4,8450334999999995;45,7660089
bois,béton;True;69386;Open Street Map;401;4,8451986;45,7660506
bois,béton;True;69386;Open Street Map;3469;4,8451864;45,7661218
bois,béton;True;69386;Open Street Map;581;4,8451267;45,7661424
;True;69383;Open Street Map;3475;4,8415216;45,7627528
;True;69383;Open Street Map;3364;4,8415051;45,7626983
;True;69383;Open Street Map;1378;4,8415652;45,7627974
;;69273;Open Street Map;3851;4,9032409999999995;45,6653114
;True;69266;Open Street Map;2252;4,8841308;45,7582217
;True;69266;Open Street Map;81;4,8839863999999995;45,7582387
;False;69386;Open Street Map;1993;4,8578738999999995;45,780317
;True;69387;Open Street Map;1593;4,8363420999999995;45,7429994
bois,béton;True;69386;Open Street Map;2574;4,841846;45,7692366
bois,béton;True;69386;Open Street Map;2316;4,8415626;45,7692106
bois,métal;True;69386;Open Street Map;347;4,8412911;45,7691858
bois,métal;True;69386;Open Street Map;1960;4,8423815999999995;45,7692857
bois,béton;True;69386;Open Street Map;1801;4,8422035999999995;45,7692694
;True;69386;Open Street Map;2824;4,8492031;45,7690754
métal;False;69382;Open Street Map;1804;4,8351503000000005;45,7617454
bois,métal;True;69384;Open Street Map;1342;4,8301116;45,7770345
bois,métal;True;69384;Open Street Map;1849;4,8301452;45,7769491
pierre;False;69290;Open Street Map;2927;4,9350217999999995;45,6947827
bois;True;69204;Open Street Map;1882;4,7777737;45,7163335
bois,métal;True;69383;Open Street Map;1429;4,8453382;45,7611987
;True;69383;Open Street Map;1469;4,8522894999999995;45,7572933
;True;69383;Open Street Map;3016;4,8516224999999995;45,7573438
bois,métal;True;69384;Open Street Map;2827;4,8353231999999995;45,7796375
bois,métal;True;69384;Open Street Map;3438;4,8349288999999995;45,7796542
;True;69387;Open Street Map;215;4,8234487;45,7362591
;True;69387;Open Street Map;3305;4,8234949;45,7364205
;;69250;Open Street Map;1951;4,7142102999999995;45,8124695
bois,métal;True;69386;Open Street Map;4416;4,8426136;45,7680531
bois,métal;True;69386;Open Street Map;2111;4,8425284;45,7680486
bois,métal;True;69386;Open Street Map;4160;4,8424373;45,7680392
béton;False;69266;Open Street Map;4096;4,9179087;45,7668485
métal;False;69384;Open Street Map;2109;4,8101043;45,776315
;True;69383;Open Street Map;515;4,8576418;45,7575315
bois,métal;True;69384;Open Street Map;2810;4,8344568;45,7777873
;True;69149;Open Street Map;1335;4,8064591;45,7204239
;True;69149;Open Street Map;3846;4,806192;45,7205346
;True;69149;Open Street Map;2382;4,8042777999999995;45,7154914
bois;True;69290;Open Street Map;3833;4,9375672999999995;45,696562
;False;69149;Open Street Map;3244;4,8026330999999995;45,7131615
;False;69149;Open Street Map;2078;4,8027201999999996;45,712977
;False;69149;Open Street Map;435;4,8025009999999995;45,7129442
;False;69149;Open Street Map;876;4,8026123;45,7129522
;False;69149;Open Street Map;208;4,8025868;45,7129601
béton;False;69149;Open Street Map;1693;4,8054622;45,713309699999996
;True;69149;Open Street Map;72;4,8177181000000004;45,7182019
;True;69149;Open Street Map;3174;4,8180447;45,7180226
;True;69149;Open Street Map;4188;4,8183585;45,7179444
;True;69149;Open Street Map;1242;4,8183936;45,7182705
;True;69149;Open Street Map;2445;4,8183191999999995;45,718274
;True;69149;Open Street Map;2594;4,8179099;45,7182348
;False;69387;Open Street Map;3806;4,8549492999999995;45,7454148
;;69290;Open Street Map;1147;4,8967583999999995;45,7031843
;;69290;Open Street Map;4356;4,8966563999999995;45,7033135
bois,métal;True;69385;Open Street Map;2242;4,8281662999999995;45,7604756
bois,métal;True;69385;Open Street Map;2172;4,8281454;45,7604393
bois,métal;True;69385;Open Street Map;3251;4,8281877;45,7604197
bois,métal;True;69385;Open Street Map;4045;4,828253;45,7605177
bois;True;69259;Open Street Map;2633;4,8925592;45,7181765
;True;69386;Open Street Map;3376;4,8640546;45,7672296
;True;69387;Open Street Map;1062;4,8382290999999995;45,751619
bois,métal;True;69383;Open Street Map;1665;4,8411199;45,7626918
;False;69386;Open Street Map;1261;4,8405664999999996;45,7702733
;False;69386;Open Street Map;752;4,8405664999999996;45,770300399999996
;False;69386;Open Street Map;1802;4,8421731999999995;45,7748017
;;69282;Open Street Map;534;5,0201297;45,7873033
